RecordID,WorkerID,InductionType,InductionDate,InductionScore
3715,867,Fire Safety,27-07-23,22
571,144,Fire Safety,29-07-23,42
1379,335,Fire Safety,29-07-23,97
2485,587,Equipment Handling,30-07-23,19
605,154,Equipment Handling,31-07-23,0
827,210,First Aid,31-07-23,2
2580,607,Fire Safety,01-08-23,94
326,84,First Aid,03-08-23,32
2072,493,Chemical Safety,03-08-23,17
366,96,Emergency Response,04-08-23,88
1529,368,Equipment Handling,04-08-23,84
1831,442,Chemical Safety,04-08-23,60
1851,449,Chemical Safety,04-08-23,62
2968,705,Emergency Response,04-08-23,79
1553,373,Emergency Response,05-08-23,29
1563,376,Equipment Handling,05-08-23,44
275,73,Equipment Handling,06-08-23,81
2332,550,Chemical Safety,06-08-23,91
2289,537,Chemical Safety,07-08-23,96
3834,895,First Aid,07-08-23,54
2515,595,First Aid,08-08-23,85
1097,266,Equipment Handling,09-08-23,76
971,240,Emergency Response,11-08-23,59
3616,849,Equipment Handling,11-08-23,86
477,122,Chemical Safety,12-08-23,92
1868,452,Chemical Safety,13-08-23,53
2758,653,Equipment Handling,13-08-23,44
3295,777,Emergency Response,13-08-23,93
2963,704,Chemical Safety,14-08-23,94
2479,586,Equipment Handling,15-08-23,80
4268,995,Fire Safety,15-08-23,31
2795,664,First Aid,16-08-23,99
1601,387,Fire Safety,19-08-23,85
3210,760,Equipment Handling,20-08-23,98
1374,332,Emergency Response,21-08-23,98
438,114,Equipment Handling,23-08-23,91
787,199,Equipment Handling,23-08-23,29
392,103,Fire Safety,24-08-23,58
1769,427,Equipment Handling,24-08-23,84
2712,644,Emergency Response,24-08-23,96
3411,804,Equipment Handling,24-08-23,85
3267,771,First Aid,25-08-23,0
3574,841,Emergency Response,25-08-23,93
2952,701,Equipment Handling,26-08-23,46
3642,855,Chemical Safety,27-08-23,99
4094,958,Fire Safety,27-08-23,25
1566,377,Emergency Response,29-08-23,84
3005,714,Fire Safety,30-08-23,68
1073,263,Chemical Safety,31-08-23,93
2869,681,Chemical Safety,31-08-23,61
700,178,Fire Safety,01-09-23,88
